alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
804735759337232599,AML-D9EB2744894B8F95,1141746011601628892,320081434803039496,291176389937850411,69515675679568663,20250530,medium,18,open,Device or session risk,True
496708628557776017,AML-0E6EF3EC0A44912E,1141746011601628892,320081434803039496,291176389937850411,289051792576040010,20250530,low,10,open,Unusual merchant or channel pattern,True
1131526105402717688,AML-63E536BBA37B7D3D,63950487193102815,246700825511871154,1046072633753250531,289051792576040010,20250531,low,10,open,Unusual merchant or channel pattern,True
124525276812536551,AML-05E4FD48E61BF59F,806876768006421422,246700825511871154,1046072633753250531,1013115407186803838,20250531,medium,20,open,Unusual cross-border activity,True
99554548805810301,AML-F28A3A1ADFF9CE94,806876768006421422,246700825511871154,1046072633753250531,289051792576040010,20250531,low,10,open,Unusual merchant or channel pattern,True
181066525296031563,AML-6CCF37445C93FD28,240468534479588148,792492243155335315,14373562833558410,289051792576040010,20250531,low,10,open,Unusual merchant or channel pattern,True
200249212175608156,AML-57E38C31C6FC88DF,1133210776557528891,767710371338206292,1088693605223291994,807211356388451501,20250531,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1082819779577187733,AML-44180DA1B4B9EABD,1133210776557528891,767710371338206292,1088693605223291994,289051792576040010,20250531,low,10,open,Unusual merchant or channel pattern,True
82080513984253773,AML-12373BD7DF9E8B1E,645011986781606891,281401213724354662,282855767036083778,69515675679568663,20250601,medium,18,open,Device or session risk,True
868083936325286136,AML-517305D3FF411A7D,532921466652048366,17508513762442371,564927655553618191,69515675679568663,20250602,medium,18,open,Device or session risk,True
532118434571464957,AML-C187CC916623205F,532921466652048366,17508513762442371,564927655553618191,807211356388451501,20250602,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
605072481263621231,AML-B1DF12A61530F154,1009728807848998642,710233541031274161,502571709308802329,69515675679568663,20250603,medium,18,open,Device or session risk,True
176990292255094144,AML-A4BD38C7329A3BAD,1009728807848998642,710233541031274161,502571709308802329,807211356388451501,20250603,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
140698293524870125,AML-76ADDDA205695167,1009728807848998642,710233541031274161,502571709308802329,289051792576040010,20250603,low,10,open,Unusual merchant or channel pattern,True
271913269357524657,AML-A3A2559415C37244,768345237649470501,291382675383148796,327762106403040009,316861408653127041,20250603,medium,18,open,High-risk geography,True
347164813176172200,AML-6023054724A5BEB2,768345237649470501,291382675383148796,327762106403040009,1013115407186803838,20250603,medium,20,open,Unusual cross-border activity,True
844882337869482627,AML-4EE340049EEDBA5B,768345237649470501,291382675383148796,327762106403040009,289051792576040010,20250603,low,10,open,Unusual merchant or channel pattern,True
204607425034103319,AML-9654B21B1A333792,715168202032947919,2998887372558569,635830200991750991,69515675679568663,20250603,medium,18,open,Device or session risk,True
705216859884271542,AML-7B3A300E6E15E4C2,715168202032947919,2998887372558569,635830200991750991,289051792576040010,20250603,low,10,open,Unusual merchant or channel pattern,True
528614712627440559,AML-46D5A0E7A6D6C46A,67552784836378528,906901778771043120,716425263025136515,289051792576040010,20250603,low,10,open,Unusual merchant or channel pattern,True
431867921879078888,AML-DCEAF4BDA750BAC6,86490930906521522,1054376342709458876,1132562117222242589,1003914630646670938,20250603,high,35,open,Structuring or smurfing,True
463762437256420918,AML-B754C15013187162,86490930906521522,1054376342709458876,1132562117222242589,1013115407186803838,20250603,medium,20,open,Unusual cross-border activity,True
98015155192838249,AML-8DED5B06C35CEE1E,86490930906521522,1054376342709458876,1132562117222242589,289051792576040010,20250603,low,10,open,Unusual merchant or channel pattern,True
556908335589375354,AML-B91D7B21DD3A0252,617920998748992043,291382675383148796,327762106403040009,289051792576040010,20250604,low,10,open,Unusual merchant or channel pattern,True
726954504140365441,AML-1CE1F64CD768CA86,754974414954183426,45517484512241406,774026541341635137,316861408653127041,20250604,medium,18,open,High-risk geography,True
1120310306594429409,AML-533A56101D0368AB,754974414954183426,45517484512241406,774026541341635137,69515675679568663,20250604,medium,18,open,Device or session risk,True
419375599146475054,AML-6BB0DEA0B43C1755,754974414954183426,45517484512241406,774026541341635137,289051792576040010,20250604,low,10,open,Unusual merchant or channel pattern,True
225207715800870758,AML-0FA581A68928F264,365149651952642781,900434523684820099,119324500563653138,316861408653127041,20250605,medium,18,open,High-risk geography,True
1022675969147820021,AML-2D91FC73510481EB,365149651952642781,900434523684820099,119324500563653138,1013115407186803838,20250605,medium,20,open,Unusual cross-border activity,True
969308900325310728,AML-16491171EE7613E4,365149651952642781,900434523684820099,119324500563653138,69515675679568663,20250605,medium,18,open,Device or session risk,True
285478366284064486,AML-DAD0CB1E6A2656C7,365149651952642781,900434523684820099,119324500563653138,807211356388451501,20250605,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
992900108001616924,AML-05F2DCB421E3BB65,312489870005888835,646455403059666207,457469734952547010,316861408653127041,20250605,medium,18,open,High-risk geography,True
480825576081998950,AML-835B6EA5C9A792E7,312489870005888835,646455403059666207,457469734952547010,1013115407186803838,20250605,medium,20,open,Unusual cross-border activity,True
432923799071867937,AML-65EF0275063BBBC0,312489870005888835,646455403059666207,457469734952547010,69515675679568663,20250605,medium,18,open,Device or session risk,True
636555273965718233,AML-F03B62DFEF6C8E06,716930049204943786,249615748465308303,89873093933681704,69515675679568663,20250605,medium,18,open,Device or session risk,True
567390126139751776,AML-F3962968F82799BD,716930049204943786,249615748465308303,89873093933681704,289051792576040010,20250605,low,10,open,Unusual merchant or channel pattern,True
469839174238934611,AML-17C4570E6F852DDA,317411179279813586,1053835074633009439,204027528353931223,316861408653127041,20250605,medium,18,open,High-risk geography,True
1136904221083881382,AML-3B6A7AD2CE7B7F79,317411179279813586,1053835074633009439,204027528353931223,1013115407186803838,20250605,medium,20,open,Unusual cross-border activity,True
296355710361002075,AML-05D88E44A6D01541,317411179279813586,1053835074633009439,204027528353931223,69515675679568663,20250605,medium,18,open,Device or session risk,True
243934259644502879,AML-66BB63C4AF15D486,317411179279813586,1053835074633009439,204027528353931223,807211356388451501,20250605,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
894757224499881775,AML-17CBAC842A3E486C,317411179279813586,1053835074633009439,204027528353931223,289051792576040010,20250605,low,10,open,Unusual merchant or channel pattern,True
977633818003676534,AML-D3E1FE4005EBB922,816864357422704499,493050207069902821,1098913267084684975,807211356388451501,20250606,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
553434734965418505,AML-FC8C315E461ED49A,816864357422704499,493050207069902821,1098913267084684975,289051792576040010,20250606,low,10,open,Unusual merchant or channel pattern,True
1081582824261724179,AML-B623261EC444C2AF,357965283631920044,1070459304141638972,527344343098768408,1013115407186803838,20250606,medium,20,open,Unusual cross-border activity,True
209634421454100410,AML-768716C7C9DF6EDE,357965283631920044,1070459304141638972,527344343098768408,807211356388451501,20250606,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
107341091657992794,AML-3DF68B1E3857E2A4,357965283631920044,1070459304141638972,527344343098768408,289051792576040010,20250606,low,10,open,Unusual merchant or channel pattern,True
1013200397004304976,AML-8CB109A999300900,636332026594586435,768436434945698388,328266765632365194,1003914630646670938,20250606,high,35,open,Structuring or smurfing,True
1099221097328142570,AML-99DF9802C784E52B,636332026594586435,768436434945698388,328266765632365194,69515675679568663,20250606,medium,18,open,Device or session risk,True
436383959467481867,AML-513C53B52B7F2446,636332026594586435,768436434945698388,328266765632365194,807211356388451501,20250606,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
117007218236951280,AML-281A05E6F0C1AD12,636332026594586435,768436434945698388,328266765632365194,289051792576040010,20250606,low,10,open,Unusual merchant or channel pattern,True
761666460199547405,AML-BAC3127AC5312B48,469838875476049555,263756791415439406,448078394640568799,289051792576040010,20250606,low,10,open,Unusual merchant or channel pattern,True
276112346761860236,AML-F0FB914AA4C44025,359654498082094910,995546377267911770,14655924623425254,289051792576040010,20250607,low,10,open,Unusual merchant or channel pattern,True
260477794753970649,AML-A71F159F711A3835,959795564081199491,17508513762442371,927022593380583622,1003914630646670938,20250607,high,35,open,Structuring or smurfing,True
171758914045690142,AML-72DAE8EA3B79C46A,959795564081199491,17508513762442371,927022593380583622,316861408653127041,20250607,medium,18,open,High-risk geography,True
710209972841151298,AML-CFBD37AEFB610C18,959795564081199491,17508513762442371,927022593380583622,807211356388451501,20250607,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1045141716327344653,AML-BB7B32CB28B7C0F4,612880176713634382,137345824585252467,1002853816728893895,316861408653127041,20250607,medium,18,open,High-risk geography,True
147566938580773813,AML-343B9CA4B74E0EA0,612880176713634382,137345824585252467,1002853816728893895,1013115407186803838,20250607,medium,20,open,Unusual cross-border activity,True
790873899550640388,AML-7AC41514237FDE59,612880176713634382,137345824585252467,1002853816728893895,807211356388451501,20250607,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
696788788097155741,AML-873309037030E675,1036213331116114837,594906817873445698,399259727322062660,1003914630646670938,20250607,high,35,open,Structuring or smurfing,True
229483797904532931,AML-A5E989E3A91F816B,1036213331116114837,594906817873445698,399259727322062660,1013115407186803838,20250607,medium,20,open,Unusual cross-border activity,True
566499559135590101,AML-12F32EB97A01558D,1036213331116114837,594906817873445698,399259727322062660,289051792576040010,20250607,low,10,open,Unusual merchant or channel pattern,True
477211003408689481,AML-D082098EE9242FF3,440062030160721863,932358628292143676,411026441119755728,316861408653127041,20250608,medium,18,open,High-risk geography,True
212845669401191279,AML-2F1B7E7393744BC9,589201738702000606,2998887372558569,635830200991750991,1013115407186803838,20250608,medium,20,open,Unusual cross-border activity,True
962133960466106020,AML-A725B4F2439A2C60,589201738702000606,2998887372558569,635830200991750991,69515675679568663,20250608,medium,18,open,Device or session risk,True
149547789616571526,AML-9ACB2E0779640E3F,543023765814042564,695484210856808634,808907378451499702,1013115407186803838,20250608,medium,20,open,Unusual cross-border activity,True
262114806777159690,AML-648AE2F88C6957A3,543023765814042564,695484210856808634,808907378451499702,289051792576040010,20250608,low,10,open,Unusual merchant or channel pattern,True
334088869208436218,AML-08FF5A96F3E1F7A6,1053689232981100028,995546377267911770,14655924623425254,289051792576040010,20250608,low,10,open,Unusual merchant or channel pattern,True
1097734335342142858,AML-C77FA3B7A19D6475,1079455050568350283,2998887372558569,635830200991750991,1013115407186803838,20250609,medium,20,open,Unusual cross-border activity,True
972733206776060561,AML-3C1070742317F43F,1079455050568350283,2998887372558569,635830200991750991,69515675679568663,20250609,medium,18,open,Device or session risk,True
333365567187542358,AML-BE0B234E20426FCA,1079455050568350283,2998887372558569,635830200991750991,289051792576040010,20250609,low,10,open,Unusual merchant or channel pattern,True
374237404322906707,AML-1613076921F9C319,645494813404747057,995546377267911770,14655924623425254,316861408653127041,20250609,medium,18,open,High-risk geography,True
804609723932879233,AML-80935FC4F4D118FC,645494813404747057,995546377267911770,14655924623425254,69515675679568663,20250609,medium,18,open,Device or session risk,True
747779900018651923,AML-A9B9B9B281F2CE44,603381035996454567,792492243155335315,462022051628064999,316861408653127041,20250609,medium,18,open,High-risk geography,True
437306101029573379,AML-3C660513CF1B0CE7,603381035996454567,792492243155335315,462022051628064999,1013115407186803838,20250609,medium,20,open,Unusual cross-border activity,True
155963573270564680,AML-87D003C9BC7DC95C,603381035996454567,792492243155335315,462022051628064999,69515675679568663,20250609,medium,18,open,Device or session risk,True
794565065179603526,AML-D9400F4C5C21FBAD,603381035996454567,792492243155335315,462022051628064999,289051792576040010,20250609,low,10,open,Unusual merchant or channel pattern,True
991087457201361258,AML-802742FD54411CB9,1107665393307136988,594906817873445698,399259727322062660,1003914630646670938,20250610,high,35,open,Structuring or smurfing,True
651301408865833817,AML-8E40D83D21F73D71,1107665393307136988,594906817873445698,399259727322062660,1013115407186803838,20250610,medium,20,open,Unusual cross-border activity,True
142366252847962930,AML-329C3F310A08C3CE,1107665393307136988,594906817873445698,399259727322062660,69515675679568663,20250610,medium,18,open,Device or session risk,True
661723401748835384,AML-DCF8C93EC8D22596,1107665393307136988,594906817873445698,399259727322062660,289051792576040010,20250610,low,10,open,Unusual merchant or channel pattern,True
838189900122288822,AML-A923AD7CBB6EAE84,942032429578466791,957110910028490585,898876343983523175,69515675679568663,20250610,medium,18,open,Device or session risk,True
978281964899680372,AML-1996922B7E0140A2,942032429578466791,957110910028490585,898876343983523175,807211356388451501,20250610,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
13799986334448172,AML-3ACF485E63BAFB6A,437571878736352741,577222200404687494,728329029225822548,316861408653127041,20250610,medium,18,open,High-risk geography,True
930314092066800557,AML-501094338C958027,333293525784728193,1054376342709458876,1132562117222242589,1013115407186803838,20250610,medium,20,open,Unusual cross-border activity,True
873313289140528728,AML-E5D6CE42C451FFBC,333293525784728193,1054376342709458876,1132562117222242589,289051792576040010,20250610,low,10,open,Unusual merchant or channel pattern,True
832779902510544987,AML-E1752C72653DB4D7,1034042942879157976,246169167661273933,785071877156179956,316861408653127041,20250611,medium,18,open,High-risk geography,True
349429996346553083,AML-CDF7725017006CB2,1034042942879157976,246169167661273933,785071877156179956,1013115407186803838,20250611,medium,20,open,Unusual cross-border activity,True
341127397562255856,AML-E647A22448AD33B4,1034042942879157976,246169167661273933,785071877156179956,69515675679568663,20250611,medium,18,open,Device or session risk,True
1064327326304930446,AML-C190A4A2EC9546A7,1034042942879157976,246169167661273933,785071877156179956,289051792576040010,20250611,low,10,open,Unusual merchant or channel pattern,True
1040135698077824544,AML-70FA3142B42E5BBF,424259855916121053,618061539991327460,620383073374211171,69515675679568663,20250611,medium,18,open,Device or session risk,True
940615590059957428,AML-81FC9D797B7B3565,424259855916121053,618061539991327460,620383073374211171,289051792576040010,20250611,low,10,open,Unusual merchant or channel pattern,True
932603739887561726,AML-8BEAAA6B2CD70FF1,574542673313439691,264419407905059310,129325058848218403,289051792576040010,20250612,low,10,open,Unusual merchant or channel pattern,True
862956212310056329,AML-1C24B940AC0351C7,941288484301374965,440725821471311782,115963248582034977,1003914630646670938,20250612,high,35,open,Structuring or smurfing,True
914816706663619278,AML-BCAC399D1246F60D,941288484301374965,440725821471311782,115963248582034977,69515675679568663,20250612,medium,18,open,Device or session risk,True
30375605109715118,AML-032335FC6A45A8F1,603918123396618446,1053835074633009439,140306784392954168,1013115407186803838,20250612,medium,20,open,Unusual cross-border activity,True
481090145429609366,AML-AB91551F7EDB230B,603918123396618446,1053835074633009439,140306784392954168,69515675679568663,20250612,medium,18,open,Device or session risk,True
387723823055061212,AML-8D0EB74074A2668E,603918123396618446,1053835074633009439,140306784392954168,807211356388451501,20250612,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
712406366844561687,AML-F221757D589E0509,341771655337737639,1148133427243247577,56906685155519018,316861408653127041,20250612,medium,18,open,High-risk geography,True
112803936278014618,AML-D391F6F77D952EC3,341771655337737639,1148133427243247577,56906685155519018,1013115407186803838,20250612,medium,20,open,Unusual cross-border activity,True
1103313035970435591,AML-FC034D39422C0C57,341771655337737639,1148133427243247577,56906685155519018,69515675679568663,20250612,medium,18,open,Device or session risk,True
583709020431983622,AML-C38E3B54DB2DB30E,912442400901696063,1053835074633009439,204027528353931223,1003914630646670938,20250612,high,35,open,Structuring or smurfing,True
694943106985277580,AML-D059AE258E012DA9,912442400901696063,1053835074633009439,204027528353931223,1013115407186803838,20250612,medium,20,open,Unusual cross-border activity,True
70702772922584292,AML-8ADFBBE60E09A469,912442400901696063,1053835074633009439,204027528353931223,69515675679568663,20250612,medium,18,open,Device or session risk,True
481205414765764251,AML-518D48637C634E51,912442400901696063,1053835074633009439,204027528353931223,807211356388451501,20250612,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
659915704113573519,AML-36BF01CA7C818F8A,912442400901696063,1053835074633009439,204027528353931223,289051792576040010,20250612,low,10,open,Unusual merchant or channel pattern,True
4997688456646954,AML-A3B030E7E8B418CB,538935416657566631,246700825511871154,1046072633753250531,1013115407186803838,20250612,medium,20,open,Unusual cross-border activity,True
188786459325517582,AML-6E59364ADEF45640,1002234328477013591,1101053381991883786,33534841193262571,69515675679568663,20250613,medium,18,open,Device or session risk,True
580633765519903663,AML-289279565E9C9066,1002234328477013591,1101053381991883786,33534841193262571,289051792576040010,20250613,low,10,open,Unusual merchant or channel pattern,True
721387126353790482,AML-91B7E6515CE1A736,1054473530034260614,440725821471311782,115963248582034977,1003914630646670938,20250613,high,35,open,Structuring or smurfing,True
1024417245560650516,AML-61AE3AB47E98CA67,1054473530034260614,440725821471311782,115963248582034977,289051792576040010,20250613,low,10,open,Unusual merchant or channel pattern,True
271530623308380142,AML-A4425980C56090E7,721162258014263379,906901778771043120,555056382282369007,69515675679568663,20250613,medium,18,open,Device or session risk,True
660479459353101829,AML-5C1BA7B36F61AFD1,721162258014263379,906901778771043120,555056382282369007,289051792576040010,20250613,low,10,open,Unusual merchant or channel pattern,True
773333889408916919,AML-964F2C05CC17DC81,322358552156215601,45517484512241406,774026541341635137,69515675679568663,20250614,medium,18,open,Device or session risk,True
666701609763445778,AML-C2635D995D731B22,322358552156215601,45517484512241406,774026541341635137,289051792576040010,20250614,low,10,open,Unusual merchant or channel pattern,True
41942070238797496,AML-5EE1022D0F47C454,245293973682111917,246700825511871154,299383214210362908,1013115407186803838,20250614,medium,20,open,Unusual cross-border activity,True
1036041544441348996,AML-43B89B3061BB434E,245293973682111917,246700825511871154,299383214210362908,289051792576040010,20250614,low,10,open,Unusual merchant or channel pattern,True
1083378116394634518,AML-DE082C40533A1B37,945585123824072241,980708627717825274,459063884452939337,316861408653127041,20250614,medium,18,open,High-risk geography,True
479809878292280875,AML-DD84EE25531CB129,945585123824072241,980708627717825274,459063884452939337,1013115407186803838,20250614,medium,20,open,Unusual cross-border activity,True
469693208275302794,AML-A1F7ED18E97E8179,945585123824072241,980708627717825274,459063884452939337,69515675679568663,20250614,medium,18,open,Device or session risk,True
58642858876435187,AML-2DCF4A5736257B1F,945585123824072241,980708627717825274,459063884452939337,289051792576040010,20250614,low,10,open,Unusual merchant or channel pattern,True
636768553773742953,AML-956DE9F29C905865,628866223810232466,1054376342709458876,520910676214269524,1013115407186803838,20250614,medium,20,open,Unusual cross-border activity,True
909912488735095086,AML-BE6044C5059CBC59,628866223810232466,1054376342709458876,520910676214269524,289051792576040010,20250614,low,10,open,Unusual merchant or channel pattern,True
559501376157239141,AML-3CABFB5ED6DD7307,685556863490789313,577222200404687494,728329029225822548,1013115407186803838,20250615,medium,20,open,Unusual cross-border activity,True
630011666090872821,AML-D99F5C1C8B3EAAA8,685556863490789313,577222200404687494,728329029225822548,69515675679568663,20250615,medium,18,open,Device or session risk,True
844813239666504973,AML-CD1391A294D027F6,685556863490789313,577222200404687494,728329029225822548,289051792576040010,20250615,low,10,open,Unusual merchant or channel pattern,True
21277999116645690,AML-C2EB83C141342CDD,382021288364743904,529721350152239818,617344485966355395,69515675679568663,20250615,medium,18,open,Device or session risk,True
727481006960481863,AML-492848CA20826BE9,1142223325778302723,17508513762442371,927022593380583622,1003914630646670938,20250617,high,35,open,Structuring or smurfing,True
197832944905175419,AML-A957639A2770C429,1142223325778302723,17508513762442371,927022593380583622,316861408653127041,20250617,medium,18,open,High-risk geography,True
625449010345910532,AML-EC95E09DF68FD300,1142223325778302723,17508513762442371,927022593380583622,807211356388451501,20250617,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
344367595334622990,AML-88753813668C6D0B,1144043518469223062,163870747016877544,880793152861886776,316861408653127041,20250617,medium,18,open,High-risk geography,True
834968831801341329,AML-2902D31141419A4D,1144043518469223062,163870747016877544,880793152861886776,69515675679568663,20250617,medium,18,open,Device or session risk,True
633624046259378318,AML-E7407C6A4F7FB2D7,1144043518469223062,163870747016877544,880793152861886776,289051792576040010,20250617,low,10,open,Unusual merchant or channel pattern,True
1064554189841410385,AML-7FE75E33B45A3002,680078512457927015,1095817946956588938,666381739299142097,289051792576040010,20250617,low,10,open,Unusual merchant or channel pattern,True
274635357477191683,AML-4857B263AFF5A8AF,163609152149484856,980708627717825274,892013199572215002,316861408653127041,20250617,medium,18,open,High-risk geography,True
1069914191483930625,AML-221A3A99D6CC3FB8,163609152149484856,980708627717825274,892013199572215002,1013115407186803838,20250617,medium,20,open,Unusual cross-border activity,True
572650282228422535,AML-FA777A34CEE77E96,163609152149484856,980708627717825274,892013199572215002,69515675679568663,20250617,medium,18,open,Device or session risk,True
714748960116125995,AML-64E9CA506F184DCE,818399272427945285,1054376342709458876,1132562117222242589,289051792576040010,20250617,low,10,open,Unusual merchant or channel pattern,True
332428388276146993,AML-4A991389DB98106C,518968356513332083,291382675383148796,1127483755307710558,316861408653127041,20250618,medium,18,open,High-risk geography,True
88027106010867795,AML-8AFD2B2A1FC80673,666523400272428552,2998887372558569,635830200991750991,1013115407186803838,20250618,medium,20,open,Unusual cross-border activity,True
62899569534351288,AML-B274E818466CF39E,666523400272428552,2998887372558569,635830200991750991,69515675679568663,20250618,medium,18,open,Device or session risk,True
416676449793203426,AML-BD88393A4995E7C7,666523400272428552,2998887372558569,635830200991750991,289051792576040010,20250618,low,10,open,Unusual merchant or channel pattern,True
427618263207946964,AML-DDE5F36AA4B4029A,278314357137120574,529721350152239818,617344485966355395,69515675679568663,20250618,medium,18,open,Device or session risk,True
211353739913432067,AML-7582E2C328A7BCB8,278314357137120574,529721350152239818,617344485966355395,289051792576040010,20250618,low,10,open,Unusual merchant or channel pattern,True
338565400388952318,AML-0CD5461B5764A98F,869689780487853244,493050207069902821,1098913267084684975,807211356388451501,20250619,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
531429912698938261,AML-8F5D2CEBCE5D9E26,869689780487853244,493050207069902821,1098913267084684975,289051792576040010,20250619,low,10,open,Unusual merchant or channel pattern,True
539291889115963481,AML-C76FBF42A7B5E392,1030036481445463735,186499808372984441,314853006901798701,316861408653127041,20250619,medium,18,open,High-risk geography,True
489201091695642020,AML-2CC6F36468B989A8,1030036481445463735,186499808372984441,314853006901798701,69515675679568663,20250619,medium,18,open,Device or session risk,True
167650799838647965,AML-E279EB29626667BD,221049545709772181,980708627717825274,892013199572215002,316861408653127041,20250619,medium,18,open,High-risk geography,True
593099014597109661,AML-C79DF70110A91C83,221049545709772181,980708627717825274,892013199572215002,1013115407186803838,20250619,medium,20,open,Unusual cross-border activity,True
80247417346854766,AML-74325D0138606A1D,221049545709772181,980708627717825274,892013199572215002,69515675679568663,20250619,medium,18,open,Device or session risk,True
806110876945763990,AML-50E937BE77A42AEA,221049545709772181,980708627717825274,892013199572215002,289051792576040010,20250619,low,10,open,Unusual merchant or channel pattern,True
957339540499712837,AML-9EB97AF221140AF8,946665933968229491,291382675383148796,1127483755307710558,69515675679568663,20250619,medium,18,open,Device or session risk,True
173590960231244794,AML-9443BCC6B0D13207,946665933968229491,291382675383148796,1127483755307710558,289051792576040010,20250619,low,10,open,Unusual merchant or channel pattern,True
214610083447608635,AML-780065AEF42B751E,275158073496730653,291382675383148796,327762106403040009,316861408653127041,20250620,medium,18,open,High-risk geography,True
642601417918897933,AML-89537F4C23BBCFB2,773163938217908834,695484210856808634,185941360290870519,316861408653127041,20250620,medium,18,open,High-risk geography,True
680641331587297547,AML-321317A2AA842473,773163938217908834,695484210856808634,185941360290870519,1013115407186803838,20250620,medium,20,open,Unusual cross-border activity,True
791703614077440840,AML-3258C917C8764E1A,773163938217908834,695484210856808634,185941360290870519,289051792576040010,20250620,low,10,open,Unusual merchant or channel pattern,True
211732211811451637,AML-C448221C6F6C1981,312022686271900214,493050207069902821,1098913267084684975,316861408653127041,20250621,medium,18,open,High-risk geography,True
341623534577405121,AML-5A16D9FD06E3AED7,312022686271900214,493050207069902821,1098913267084684975,1013115407186803838,20250621,medium,20,open,Unusual cross-border activity,True
899791488096667571,AML-3C8CC7E985D8028E,312022686271900214,493050207069902821,1098913267084684975,807211356388451501,20250621,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
407558970014919860,AML-224FAEC545F15DBE,692304912115482548,1033318739550670801,1072854109624201303,69515675679568663,20250621,medium,18,open,Device or session risk,True
341535769679086817,AML-867E9DC310C66412,692304912115482548,1033318739550670801,1072854109624201303,289051792576040010,20250621,low,10,open,Unusual merchant or channel pattern,True
860146179909032640,AML-6E1E969045A5D325,803884774787060820,1033318739550670801,1072854109624201303,289051792576040010,20250622,low,10,open,Unusual merchant or channel pattern,True
207293282339330558,AML-9DF4289B0C87A1AE,949409208830263519,1054376342709458876,1132562117222242589,316861408653127041,20250622,medium,18,open,High-risk geography,True
691049390580164430,AML-6E13E86052356A6E,949409208830263519,1054376342709458876,1132562117222242589,1013115407186803838,20250622,medium,20,open,Unusual cross-border activity,True
393931675515558273,AML-9CD09F0F19EE9D7F,949409208830263519,1054376342709458876,1132562117222242589,69515675679568663,20250622,medium,18,open,Device or session risk,True
641381084788443894,AML-3B2771370C0D3337,949409208830263519,1054376342709458876,1132562117222242589,289051792576040010,20250622,low,10,open,Unusual merchant or channel pattern,True
306614140170685961,AML-F8AE55E12CC08FE7,741358537431778624,695484210856808634,185941360290870519,1013115407186803838,20250622,medium,20,open,Unusual cross-border activity,True
939157829172752702,AML-4ABF2AD3EAFF43D9,741358537431778624,695484210856808634,185941360290870519,69515675679568663,20250622,medium,18,open,Device or session risk,True
28868331341487435,AML-1054D7E17CEB1EE1,741358537431778624,695484210856808634,185941360290870519,289051792576040010,20250622,low,10,open,Unusual merchant or channel pattern,True
488197116115398311,AML-ED5E8323EBE0225E,1018620861838814965,957110910028490585,898876343983523175,807211356388451501,20250623,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
676404537818041483,AML-F542B0B9BBDC7241,1018620861838814965,957110910028490585,898876343983523175,289051792576040010,20250623,low,10,open,Unusual merchant or channel pattern,True
1094946303620590368,AML-A8DBBA599F0DE350,598183357268377680,45517484512241406,774026541341635137,1013115407186803838,20250623,medium,20,open,Unusual cross-border activity,True
895676787490476210,AML-FD0B8DA00ED34963,490873929015507387,594906817873445698,399259727322062660,1013115407186803838,20250624,medium,20,open,Unusual cross-border activity,True
759378306318931543,AML-897716B485997FED,490873929015507387,594906817873445698,399259727322062660,69515675679568663,20250624,medium,18,open,Device or session risk,True
825579963813736030,AML-8949E8FC49813D7F,770144167019274955,2998887372558569,635830200991750991,721623311219476228,20250624,high,30,open,High-value transaction,True
547605007050598011,AML-44D201E490842C8F,770144167019274955,2998887372558569,635830200991750991,1003914630646670938,20250624,high,35,open,Structuring or smurfing,True
464928866283282350,AML-B424BBEF9D29407E,770144167019274955,2998887372558569,635830200991750991,1013115407186803838,20250624,medium,20,open,Unusual cross-border activity,True
832451521592091850,AML-BD1B67E86508AE7A,770144167019274955,2998887372558569,635830200991750991,289051792576040010,20250624,low,10,open,Unusual merchant or channel pattern,True
405808202178965818,AML-F2255428D7C19101,992496424165450728,264419407905059310,129325058848218403,69515675679568663,20250624,medium,18,open,Device or session risk,True
318171826827232870,AML-0B1D2302309A8A43,450875729387371958,163870747016877544,294728521380376385,1013115407186803838,20250625,medium,20,open,Unusual cross-border activity,True
729164568508523667,AML-01F491C2216C6AEA,886122477448276314,995546377267911770,577844331650941995,289051792576040010,20250625,low,10,open,Unusual merchant or channel pattern,True
669166354094787880,AML-5C3723AB9617CA04,617371804737693125,529721350152239818,617344485966355395,316861408653127041,20250625,medium,18,open,High-risk geography,True
418069106329689969,AML-A06CC2F98FBE8CFE,617371804737693125,529721350152239818,617344485966355395,69515675679568663,20250625,medium,18,open,Device or session risk,True
848908372763525045,AML-139CA5BC34353B90,140702334784837725,529721350152239818,617344485966355395,1003914630646670938,20250626,high,35,open,Structuring or smurfing,True
