customer_id,component_name,raw_value_summary,normalised_score,configured_weight,weighted_contribution,score_cap,reason,evidence_json
CUST-000027,transaction_behaviour,"{""cross_border_ratio"": 0.8333333333333334, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0555555555555555, ""failed_transaction_ratio_points"": 5.5556, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 1262.15, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2163.21, ""total_transaction_amount_points"": 6.4896, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 18.0, ""total_transaction_count_points"": 6.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",73.7952,0.2,14.759,100.0,maximum_transaction_amount reached 1262.15 against 500.00; cross_border_ratio reached 0.83 against 0.80; night_transaction_ratio reached 0.33 against 0.30,"{""cross_border_ratio"": 0.8333333333333334, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0555555555555555, ""failed_transaction_ratio_points"": 5.5556, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 1262.15, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.0, ""maximum_transaction_velocity_points"": 0.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2163.21, ""total_transaction_amount_points"": 6.4896, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 18.0, ""total_transaction_count_points"": 6.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000028,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 3043.0, ""device_session_alert_count"": 26.0, ""distinct_rules_triggered"": 8.0, ""geography_alert_count"": 44.0, ""high_severity_alerts"": 3.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 27.0, ""medium_severity_alerts"": 71.0, ""structuring_alert_count"": 1.0, ""total_aml_alerts"": 101.0, ""total_aml_risk_points"": 1703.0}",60.86,0.3,18.258,5000.0,3 high/critical AML alerts; 1 structuring alerts; 101 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 3043.0, ""device_session_alert_count"": 26.0, ""distinct_rules_triggered"": 8.0, ""geography_alert_count"": 44.0, ""high_severity_alerts"": 3.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 27.0, ""medium_severity_alerts"": 71.0, ""structuring_alert_count"": 1.0, ""total_aml_alerts"": 101.0, ""total_aml_risk_points"": 1703.0}"
CUST-000028,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 42.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",56.6667,0.15,8.5,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 42 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 42.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000028,fraud_model,"{""average_fraud_probability"": 0.5019333123632403, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 3.0, ""high_probability_transaction_ratio"": 0.3333333333333333, ""maximum_fraud_probability"": 0.8505831067818572, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}",70.9205,0.15,10.6381,100.0,Maximum model probability 0.851 exceeded 0.700.,"{""average_fraud_probability"": 0.5019333123632403, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 3.0, ""high_probability_transaction_ratio"": 0.3333333333333333, ""maximum_fraud_probability"": 0.8505831067818572, ""predicted_fraud_transaction_count"": 9.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000028,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 2594.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 2594.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000028,transaction_behaviour,"{""cross_border_ratio"": 0.9545454545454546, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0681818181818181, ""failed_transaction_ratio_points"": 6.8182, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 1118.96, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.0341804285087208, ""maximum_transaction_velocity_points"": 2.5855, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3863636363636363, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2618.98, ""total_transaction_amount_points"": 7.8569, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 44.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",87.2606,0.2,17.4521,100.0,total_transaction_count reached 44.00 against 40.00; maximum_transaction_amount reached 1118.96 against 500.00; cross_border_ratio reached 0.95 against 0.80,"{""cross_border_ratio"": 0.9545454545454546, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0681818181818181, ""failed_transaction_ratio_points"": 6.8182, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 1118.96, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.0341804285087208, ""maximum_transaction_velocity_points"": 2.5855, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3863636363636363, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 2618.98, ""total_transaction_amount_points"": 7.8569, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 44.0, ""total_transaction_count_points"": 15.0, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000029,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1685.0, ""device_session_alert_count"": 20.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 21.0, ""high_severity_alerts"": 1.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 15.0, ""medium_severity_alerts"": 41.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 57.0, ""total_aml_risk_points"": 940.0}",33.7,0.3,10.11,5000.0,1 high/critical AML alerts; 57 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1685.0, ""device_session_alert_count"": 20.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 21.0, ""high_severity_alerts"": 1.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 15.0, ""medium_severity_alerts"": 41.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 57.0, ""total_aml_risk_points"": 940.0}"
CUST-000029,device_session,"{""elevated_session_count"": 2.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 22.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 3.0, ""risky_session_count_points"": 25.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",75.0,0.15,11.25,100.0,risky_session_count reached 3 against 3; new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 22 against 5,"{""elevated_session_count"": 2.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 22.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 3.0, ""risky_session_count_points"": 25.0, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000029,fraud_model,"{""average_fraud_probability"": 0.4740367247250024, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.2, ""maximum_fraud_probability"": 0.8717919128530695, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}",69.8107,0.15,10.4716,100.0,Maximum model probability 0.872 exceeded 0.700.,"{""average_fraud_probability"": 0.4740367247250024, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.2, ""maximum_fraud_probability"": 0.8717919128530695, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000029,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 2760.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 2760.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000029,transaction_behaviour,"{""cross_border_ratio"": 0.9565217391304348, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0434782608695652, ""failed_transaction_ratio_points"": 4.3478, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 630.56, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.235180731450129, ""maximum_transaction_velocity_points"": 3.088, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3043478260869565, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1330.94, ""total_transaction_amount_points"": 3.9928, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 23.0, ""total_transaction_count_points"": 8.625, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",75.0536,0.2,15.0107,100.0,maximum_transaction_amount reached 630.56 against 500.00; cross_border_ratio reached 0.96 against 0.80; night_transaction_ratio reached 0.30 against 0.30,"{""cross_border_ratio"": 0.9565217391304348, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0434782608695652, ""failed_transaction_ratio_points"": 4.3478, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 630.56, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.235180731450129, ""maximum_transaction_velocity_points"": 3.088, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3043478260869565, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1330.94, ""total_transaction_amount_points"": 3.9928, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 23.0, ""total_transaction_count_points"": 8.625, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000030,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2051.0, ""device_session_alert_count"": 14.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 23.0, ""high_severity_alerts"": 7.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 18.0, ""medium_severity_alerts"": 37.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 62.0, ""total_aml_risk_points"": 1106.0}",41.02,0.3,12.306,5000.0,7 high/critical AML alerts; 6 structuring alerts; 62 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2051.0, ""device_session_alert_count"": 14.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 23.0, ""high_severity_alerts"": 7.0, ""high_value_alert_count"": 1.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 18.0, ""medium_severity_alerts"": 37.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 62.0, ""total_aml_risk_points"": 1106.0}"
CUST-000030,device_session,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 27.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",66.6667,0.15,10.0,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 27 against 5; elevated_session_count reached 1 against 1,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 27.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000030,fraud_model,"{""average_fraud_probability"": 0.3176630725224843, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6554313671976865, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}",52.3015,0.15,7.8452,100.0,5 transactions exceeded the model operating threshold.,"{""average_fraud_probability"": 0.3176630725224843, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.6554313671976865, ""predicted_fraud_transaction_count"": 5.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000030,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1945.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1945.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000030,transaction_behaviour,"{""cross_border_ratio"": 0.8928571428571429, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0357142857142857, ""failed_transaction_ratio_points"": 3.5714, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 513.33, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 2.5068801217093983, ""maximum_transaction_velocity_points"": 5.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3928571428571428, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1583.86, ""total_transaction_amount_points"": 4.7516, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 28.0, ""total_transaction_count_points"": 10.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",78.823,0.2,15.7646,100.0,maximum_transaction_amount reached 513.33 against 500.00; cross_border_ratio reached 0.89 against 0.80; night_transaction_ratio reached 0.39 against 0.30,"{""cross_border_ratio"": 0.8928571428571429, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0357142857142857, ""failed_transaction_ratio_points"": 3.5714, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 513.33, ""maximum_transaction_amount_points"": 20.0, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 2.5068801217093983, ""maximum_transaction_velocity_points"": 5.0, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3928571428571428, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1583.86, ""total_transaction_amount_points"": 4.7516, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 28.0, ""total_transaction_count_points"": 10.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000031,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1931.0, ""device_session_alert_count"": 5.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 13.0, ""high_severity_alerts"": 16.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 16.0, ""low_severity_alerts"": 10.0, ""medium_severity_alerts"": 18.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 44.0, ""total_aml_risk_points"": 946.0}",38.62,0.3,11.586,5000.0,16 high/critical AML alerts; 44 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1931.0, ""device_session_alert_count"": 5.0, ""distinct_rules_triggered"": 5.0, ""geography_alert_count"": 13.0, ""high_severity_alerts"": 16.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 16.0, ""low_severity_alerts"": 10.0, ""medium_severity_alerts"": 18.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 44.0, ""total_aml_risk_points"": 946.0}"
CUST-000031,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 14.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",48.3333,0.15,7.25,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 14 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 14.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000031,fraud_model,"{""average_fraud_probability"": 0.0, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.0, ""predicted_fraud_transaction_count"": 0.0, ""predicted_fraud_transaction_ratio"": 0.0}",0.0,0.15,0.0,100.0,No elevated fraud-model score observed in available predictions.,"{""average_fraud_probability"": 0.0, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 0.0, ""high_probability_transaction_ratio"": 0.0, ""maximum_fraud_probability"": 0.0, ""predicted_fraud_transaction_count"": 0.0, ""predicted_fraud_transaction_ratio"": 0.0}"
CUST-000031,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 378.0, ""kyc_points"": 70.0, ""kyc_status"": ""Enhanced Due Diligence"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 100.0, ""sanctions_screening_status"": ""Escalated"", ""watchlist_points"": 0.0}",61.6667,0.2,12.3333,300.0,KYC status is Enhanced Due Diligence; screening status is Escalated; customer tenure is 378 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 378.0, ""kyc_points"": 70.0, ""kyc_status"": ""Enhanced Due Diligence"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 100.0, ""sanctions_screening_status"": ""Escalated"", ""watchlist_points"": 0.0}"
